Local,Data,Etiqueta,Número,Gênero,Epíteto,tipo de coleta
Catimbau,13/04/13,AAGARDA,8649,Lygodactylus,klugei,busca ativa
Catimbau,13/04/13,AAGARDA,8650,Lygodactylus,klugei,busca ativa
Catimbau,13/04/13,AAGARDA,8651,Lygodactylus,klugei,busca ativa
Catimbau,13/04/13,AAGARDA,8652,Lygodactylus,klugei,busca ativa
Catimbau,13/04/13,AAGARDA,8653,Lygodactylus,klugei,busca ativa
Catimbau,13/04/13,AAGARDA,8654,Anotosaura,vanzolinia,busca ativa
Catimbau,13/04/13,AAGARDA,8655,Anotosaura,vanzolinia,busca ativa
Catimbau,13/04/13,AAGARDA,8656,Anotosaura,vanzolinia,busca ativa
Catimbau,13/04/13,AAGARDA,8657,Anotosaura,vanzolinia,busca ativa
Catimbau,13/04/13,AAGARDA,8658,Tropidurus,semitaeniatus,busca ativa
Catimbau,13/04/13,AAGARDA,8659,Tropidurus,cocorobensis,busca ativa
Catimbau,13/04/13,AAGARDA,8664,Gymnodactylus,geckoides,busca ativa
Catimbau,13/04/13,AAGARDA,8665,Hemidactylus,brasilianus,busca ativa
Catimbau,13/04/13,AAGARDA,8666,Phyllomedusa,nordestina,busca ativa
Catimbau,13/04/13,AAGARDA,8667,Scinax,x-signatus,busca ativa
Catimbau,13/04/13,AAGARDA,8668,Phyllodites,acuminatus,busca ativa
Catimbau,13/04/13,AAGARDA,8669,Scinax,x-signatus,busca ativa
Catimbau,13/04/13,AAGARDA,8670,Scinax,pachycrus,busca ativa
Catimbau,13/04/13,AAGARDA,8671,Phyllodites,acuminatus,busca ativa
Catimbau,14/04/13,AAGARDA,8677,Phyllopezus,pollicaris,busca ativa
Catimbau,14/04/13,AAGARDA,8678,Phyllopezus,pollicaris,busca ativa
Catimbau,14/04/13,AAGARDA,8679,Phyllopezus,pollicaris,busca ativa
Catimbau,14/04/13,AAGARDA,8680,Phyllopezus,pollicaris,busca ativa
Catimbau,14/04/13,AAGARDA,8681,Phyllopezus,pollicaris,busca ativa
Catimbau,14/04/13,AAGARDA,8682,Phyllopezus,periosus,busca ativa
Catimbau,14/04/13,AAGARDA,8683,Enyalius,bibronii,busca ativa
Catimbau,14/04/13,AAGARDA,8684,Phyllopezus,periosus,busca ativa
Catimbau,14/04/13,AAGARDA,8685,Phyllopezus,periosus,busca ativa
Catimbau,14/04/13,AAGARDA,8686,Gymnodactylus,geckoides,busca ativa
Catimbau,14/04/13,AAGARDA,8687,Scinax,x-signatus,busca ativa
Catimbau,14/04/13,AAGARDA,8688,Hypsiboas,crepitans,busca ativa
Catimbau,14/04/13,AAGARDA,8689,Hypsiboas,crepitans,busca ativa
Catimbau,14/04/13,AAGARDA,8690,Corythomantis,greeningi,busca ativa
Catimbau,14/04/13,AAGARDA,8691,Leptodactylus,vastus,busca ativa
Catimbau,14/04/13,AAGARDA,8692,Leptodactylus,vastus,busca ativa
Catimbau,14/04/13,AAGARDA,8693,Rhinella,jimi,busca ativa
Catimbau,14/04/13,AAGARDA,8694,Rhinella,jimi,busca ativa
Catimbau,14/04/13,AAGARDA,8695,Rhinella,jimi,busca ativa
Catimbau,12/04/13,AAGARDA,8644,Vanzosaura,rubricauda,"Carol, busca ativa, sem listra"
Catimbau,12/04/13,AAGARDA,8645,Vanzosaura,rubricauda,"Carol, busca ativa, sem listra"
Catimbau,12/04/13,AAGARDA,8646,Vanzosaura,rubricauda,"Carol, busca ativa, sem listra"
Catimbau,13/04/13,AAGARDA,8647,Vanzosaura,rubricauda,"Carol, busca ativa, sem listra"
Catimbau,19/03/13,AAGARDA,7641,Tropidurus,hispidus,cola 09
Catimbau,19/03/13,AAGARDA,7642,Tropidurus,semitaeniatus,cola 13
Catimbau,20/03/13,AAGARDA,7797,Tropidurus,hispidus,cola 13
Catimbau,19/03/13,AAGARDA,7660,Tropidurus,cocorobensis,cola 14
Catimbau,19/03/13,AAGARDA,7661,Tropidurus,cocorobensis,cola 14
Catimbau,20/03/13,AAGARDA,7745,Tropidurus,hispidus,cola 14
Catimbau,20/03/13,AAGARDA,7746,Cnemidophorus,ocellifer,cola 14
Catimbau,19/03/13,AAGARDA,7674,Cnemidophorus,ocellifer,cola 15
Catimbau,19/03/13,AAGARDA,7688,Mabuya,heathi,cola 20
Catimbau,19/03/13,AAGARDA,7643,Lygodactylus,klugei,cola 23
Catimbau,25/03/13,AAGARDA,8146,Lygodactylus,klugei,cola 29
Catimbau,19/03/13,AAGARDA,7694,Hemidactylus,brasilianus,cola 31
Catimbau,20/03/13,AAGARDA,7718,Lygodactylus,klugei,cola 31
Catimbau,18/03/13,AAGARDA,7565,Gymnodactylus,geckoides,cola 32
Catimbau,19/03/13,AAGARDA,7632,Lygodactylus,klugei,cola 32
Catimbau,19/03/13,AAGARDA,7637,Hemidactylus,brasilianus,cola 33
Catimbau,20/03/13,AAGARDA,7798,Tropidurus,cocorobensis,cola 35
Catimbau,03/04/12,AAGARDA,8410,Lygodactylus,klugei,cola 35
Catimbau,25/03/13,AAGARDA,8145,Hemidactylus,brasilianus,cola 37
Catimbau,21/03/13,AAGARDA,7832,Tropidurus,semitaeniatus,cola do pit  15
Catimbau,31/03/13,AAGARDA,8359,Tropidurus,semitaeniatus,cola do pit 13
Catimbau,04/04/13,AAGARDA,8453,Phyllopezus,pollicaris,cola do pit 13
Catimbau,25/03/13,AAGARDA,8152,Polychrus,acutirostris,cola do pit 15
Catimbau,21/03/13,AAGARDA,7831,Mabuya,heathi,cola do pit 18
Catimbau,21/03/13,AAGARDA,7829,Cnemidophorus,ocellifer,cola do pit 2
Catimbau,21/03/13,AAGARDA,7830,Micrablepharus,maximiliani,cola do pit 2
Catimbau,23/03/13,AAGARDA,7961,Micrablepharus,maximiliani,cola do pit 2
Catimbau,31/03/13,AAGARDA,8358,Enyalius,bibronii,cola do pit 2
Catimbau,21/03/13,AAGARDA,7881,Lygodactylus,klugei,cola do pit 22
Catimbau,04/04/13,AAGARDA,8448,Lygodactylus,klugei,cola do pit 22
Catimbau,22/03/13,AAGARDA,7928,Lygodactylus,klugei,cola do pit 25
Catimbau,25/03/13,AAGARDA,8151,Lygodactylus,klugei,cola do pit 25
Catimbau,24/03/13,AAGARDA,8120,Lygodactylus,klugei,cola do pit 26
Catimbau,30/03/13,AAGARDA,8329,Hemidactylus,brasilianus,cola do pit 27
Catimbau,22/03/13,AAGARDA,7929,Lygodactylus,klugei,cola do pit 29
Catimbau,21/03/13,AAGARDA,7847,Lygodactylus,klugei,cola do pit 30
Catimbau,31/03/13,AAGARDA,8350,Lygodactylus,klugei,cola do pit 31
Catimbau,28/03/13,AAGARDA,8238,Lygodactylus,klugei,cola do pit 32
Catimbau,24/03/13,AAGARDA,8095,Lygodactylus,klugei,cola do pit 34
Catimbau,23/03/13,AAGARDA,7973,Lygodactylus,klugei,cola do pit 35
Catimbau,19/03/13,AAGARDA,7621,Cnemidophorus,ocellifer,cola do pit 4
Catimbau,25/03/13,AAGARDA,8149,Enyalius,bibronii,cola do pitfall 11
Catimbau,07/04/13,AAGARDA,8531,Lygodactylus,klugei,cola do pitfall 26
Catimbau,30/03/13,AAGARDA,8330,Hemidactylus,brasilianus,cola do pt 20
Catimbau,22/03/13,AAGARDA,7900,Vanzosaura,rubricauda,cola pit 10
Catimbau,19/03/13,AAGARDA,7626,Cnemidophorus,ocellifer,cola pit 18
Catimbau,19/03/13,AAGARDA,7628,Mabuya,heathi,cola pit 18
Catimbau,18/03/13,AAGARDA,7603,Tropidurus,cocorobensis,cola pit 21
Catimbau,19/03/13,AAGARDA,7625,Hemidactylus,brasilianus,cola pit 21
Catimbau,18/03/13,AAGARDA,7589,Lygodactylus,klugei,cola pit 26
Catimbau,19/03/13,AAGARDA,7629,Lygodactylus,klugei,cola pit 29
Catimbau,19/03/13,AAGARDA,7627,Tropidurus,cocorobensis,cola pit 3
Catimbau,18/03/13,AAGARDA,7597,Cnemidophorus,ocellifer,cola pit 32
Catimbau,18/03/13,AAGARDA,7583,Hemidactylus,brasilianus,cola pit 35
Catimbau,18/03/13,AAGARDA,7584,Lygodactylus,klugei,cola pit 35
Catimbau,18/03/13,AAGARDA,7586,Lygodactylus,klugei,cola pit 36
Catimbau,18/03/13,AAGARDA,7599,Mabuya,heathi,cola pit 37
Catimbau,19/03/13,AAGARDA,7623,Lygodactylus,klugei,cola pit 37
Catimbau,19/03/13,AAGARDA,7624,Micrablepharus,maximiliani,cola pit 6
Catimbau,18/03/13,AAGARDA,7561,Lygodactylus,klugei,"cola, pit 20"
Catimbau,18/03/13,AAGARDA,7562,Lygodactylus,klugei,"cola, pit 25"
Catimbau,18/03/13,AAGARDA,7581,Lygodactylus,klugei,"cola, pit 32"
Catimbau,18/03/13,AAGARDA,7563,Lygodactylus,klugei,"cola, pit 34"
Catimbau,17/03/13,AAGARDA,7531,Cnemidophorus,ocellifer,"cola, pit 36"
Catimbau,17/03/13,AAGARDA,7541,Cnemidophorus,ocellifer,"cola, pit21"
Catimbau,15/03/13,AAGARDA,7446,Tropidurus,cocorobensis,em informacao
Catimbau,22/03/13,AAGARDA,7959,Thamnodynastes,sertaneja,encontro fortuito
Catimbau,15/03/13,AAGARDA,7445,Scriptosaura,catimbau,encontro ocasional
Catimbau,20/03/13,AAGARDA,7714,Dipoglossus,lessonae,encontro ocasional
Catimbau,20/03/13,AAGARDA,7719,Philodryas,olfersii,encontro ocasional
Catimbau,25/03/13,AAGARDA,8153,Bothrops,erythromelas,encontro ocasional
Catimbau,18/03/13,AAGARDA,7763,Thamnodynastes,sertaneja,encontro ocasional pitfall 32
Catimbau,03/04/12,AAGARDA,8416,Tantilla,melanocephala,encontro ocasional próximo ao pit 28
Catimbau,04/04/13,AAGARDA,8441,Oxyrhopus,trigeminus,encontro por terceiros
Catimbau,06/04/13,AAGARDA,8497,Micrablepharus,maximiliani,pit 03
Catimbau,24/03/13,AAGARDA,8079,Micrablepharus,maximiliani,pit 17
Catimbau,02/04/12,AAGARDA,8423,Scriptosaura,catimbau,pit 25
Catimbau,24/03/13,AAGARDA,8077,Scriptosaura,catimbau,pit 8
Catimbau,26/03/13,AAGARDA,8177,Hemidactylus,brasilianus,pit de invert 22
Catimbau,26/03/13,AAGARDA,8179,Anotosaura,vanzolinia,pit de invert 27
Catimbau,29/03/13,AAGARDA,8319,Gymnodactylus,geckoides,pit de invertebrados 23
Catimbau,29/03/13,AAGARDA,8320,Acratosaura,mentalis,pit de invertebrados 23
Catimbau,29/03/13,AAGARDA,8323,Scriptosaura,catimbau,pit de invertebrados 28
Catimbau,29/03/13,AAGARDA,8322,Scriptosaura,catimbau,pit de invertebrados 29
Catimbau,29/03/13,AAGARDA,8321,Micrablepharus,maximiliani,pit de invertebrados 30
Catimbau,20/03/13,AAGARDA,7716,Vanzosaura,rubricauda,pitfal 25
Catimbau,16/03/13,AAGARDA,7493,Scriptosaura,catimbau,pitfal 30
Catimbau,20/03/13,AAGARDA,7715,Vanzosaura,rubricauda,pitfal 30
Catimbau,15/03/13,AAGARDA,7440,Vanzosaura,rubricauda,pitfall
Catimbau,15/03/13,AAGARDA,7441,Vanzosaura,rubricauda,pitfall
Catimbau,15/03/13,AAGARDA,7442,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7443,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7444,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7448,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7449,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7450,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7454,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7455,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7456,Tropidurus,cocorobensis,pitfall
Catimbau,15/03/13,AAGARDA,7457,Cnemidophorus,ocellifer,pitfall
Catimbau,15/03/13,AAGARDA,7458,Cnemidophorus,ocellifer,pitfall
Catimbau,15/03/13,AAGARDA,7483,Cnemidophorus,ocellifer,pitfall
Catimbau,15/03/13,AAGARDA,7527,Amphisbaena,sp.,pitfall
Catimbau,16/03/13,AAGARDA,7529,Mabuya,heathi,pitfall
Catimbau,16/03/13,AAGARDA,7530,Vanzosaura,rubricauda,pitfall
Catimbau,15/03/13,AAGARDA,7451,Tropidurus,cocorobensis,pitfall 
Catimbau,15/03/13,AAGARDA,7452,Tropidurus,cocorobensis,pitfall 
Catimbau,15/03/13,AAGARDA,7453,Tropidurus,cocorobensis,pitfall 
Catimbau,15/03/13,AAGARDA,7517,Tropidurus,cocorobensis,pitfall 
Catimbau,19/03/13,AAGARDA,7687,Cnemidophorus,ocellifer,pitfall 
Catimbau,20/03/13,AAGARDA,7784,Cnemidophorus,ocellifer,pitfall  04
Catimbau,23/03/13,AAGARDA,7980,Cnemidophorus,ocellifer,pitfall  1
Catimbau,23/03/13,AAGARDA,7984,Cnemidophorus,ocellifer,pitfall  1
Catimbau,28/03/13,AAGARDA,8246,Scriptosaura,catimbau,pitfall  13
Catimbau,28/03/13,AAGARDA,8247,Scriptosaura,catimbau,pitfall  13
Catimbau,24/03/13,AAGARDA,8078,Apostolepis,cearensis,pitfall  27
Catimbau,24/03/13,AAGARDA,8089,Vanzosaura,rubricauda,pitfall  31
Catimbau,24/03/13,AAGARDA,8082,Enyalius,bibronii,pitfall  4
Catimbau,23/03/13,AAGARDA,7968,Cnemidophorus,ocellifer,pitfall  9
Catimbau,27/03/13,AAGARDA,8205,Vanzosaura,rubricauda,pitfall ????
Catimbau,19/03/13,AAGARDA,7640,Cnemidophorus,ocellifer,pitfall 01
Catimbau,20/03/13,AAGARDA,7770,Cnemidophorus,ocellifer,pitfall 01
Catimbau,20/03/13,AAGARDA,7771,Pleurodema,diplolister,pitfall 01
Catimbau,20/03/13,AAGARDA,7776,Cnemidophorus,ocellifer,pitfall 02
Catimbau,30/03/13,AAGARDA,8333,Anotosaura,vanzolinia,pitfall 02
Catimbau,18/03/13,AAGARDA,7611,Cnemidophorus,ocellifer,pitfall 03
Catimbau,20/03/13,AAGARDA,7720,Scriptosaura,catimbau,pitfall 03
Catimbau,25/03/13,AAGARDA,8137,Scriptosaura,catimbau,pitfall 03
Catimbau,29/03/13,AAGARDA,8291,Scriptosaura,catimbau,pitfall 03
Catimbau,03/04/12,AAGARDA,8412,Micrablepharus,maximiliani,pitfall 03
Catimbau,20/03/13,AAGARDA,7785,Cnemidophorus,ocellifer,pitfall 04
Catimbau,20/03/13,AAGARDA,7786,Cnemidophorus,ocellifer,pitfall 04
Catimbau,20/03/13,AAGARDA,7787,Cnemidophorus,ocellifer,pitfall 04
Catimbau,25/03/13,AAGARDA,8147,Anotosaura,vanzolinia,pitfall 04
Catimbau,20/03/13,AAGARDA,7782,Cnemidophorus,ocellifer,pitfall 05
Catimbau,20/03/13,AAGARDA,7804,Proceratophrys,cristiceps,pitfall 05
Catimbau,14/04/13,AAGARDA,8672,Cnemidophorus,ocellifer,pitfall 05
Catimbau,16/03/13,AAGARDA,7467,Tropidurus,cocorobensis,pitfall 06
Catimbau,19/03/13,AAGARDA,7635,Enyalius,bibronii,pitfall 06
Catimbau,19/03/13,AAGARDA,7639,Cnemidophorus,ocellifer,pitfall 06
Catimbau,20/03/13,AAGARDA,7747,Proceratophrys,cristiceps,pitfall 06
Catimbau,20/03/13,AAGARDA,7743,Acratosaura,mentalis,pitfall 07
Catimbau,20/03/13,AAGARDA,7744,Cnemidophorus,ocellifer,pitfall 07
Catimbau,20/03/13,AAGARDA,7772,Scriptosaura,catimbau,pitfall 07
Catimbau,20/03/13,AAGARDA,7827,Tantilla,melanocephala,pitfall 07
Catimbau,14/04/13,AAGARDA,8673,Apostolepis,cearensis,pitfall 07
Catimbau,19/03/13,AAGARDA,7633,Micrablepharus,maximiliani,pitfall 08
Catimbau,19/03/13,AAGARDA,7634,Anotosaura,vanzolinia,pitfall 08
Catimbau,20/03/13,AAGARDA,7721,Tropidurus,cocorobensis,pitfall 08
Catimbau,20/03/13,AAGARDA,7807,Dermatonotus,muelleri,pitfall 08
Catimbau,20/03/13,AAGARDA,7808,Dermatonotus,muelleri,pitfall 08
Catimbau,23/03/13,AAGARDA,7995,Bothrops,erythromelas,Pitfall 08
Catimbau,03/04/12,AAGARDA,8408,Micrablepharus,maximiliani,pitfall 08
Catimbau,20/03/13,AAGARDA,7722,Scriptosaura,catimbau,pitfall 09
Catimbau,22/03/13,AAGARDA,7957,Gymnodactylus,geckoides,pitfall 09
Catimbau,17/03/13,AAGARDA,7533,Micrablepharus,maximiliani,pitfall 1
Catimbau,18/03/13,AAGARDA,7590,Micrablepharus,maximiliani,pitfall 1
Catimbau,22/03/13,AAGARDA,7930,Gymnodactylus,geckoides,pitfall 1
Catimbau,25/03/13,AAGARDA,8143,Micrablepharus,maximiliani,pitfall 1
Catimbau,05/04/13,AAGARDA,8467,Micrablepharus,maximiliani,pitfall 1
Catimbau,05/04/13,AAGARDA,8472,Cnemidophorus,ocellifer,pitfall 1
Catimbau,09/04/13,AAGARDA,8574,Anotosaura,vanzolinia,pitfall 1
Catimbau,09/04/13,AAGARDA,8589,Acratosaura,mentalis,pitfall 1
Catimbau,11/04/13,AAGARDA,8611,Acratosaura,mentalis,pitfall 1
Catimbau,15/03/13,AAGARDA,7447,Tropidurus,cocorobensis,pitfall 10
Catimbau,16/03/13,AAGARDA,7469,Tropidurus,cocorobensis,pitfall 10
Catimbau,17/03/13,AAGARDA,7515,Scriptosaura,catimbau,pitfall 10
Catimbau,17/03/13,AAGARDA,7516,Cnemidophorus,ocellifer,pitfall 10
Catimbau,18/03/13,AAGARDA,7595,Scriptosaura,catimbau,pitfall 10
Catimbau,19/03/13,AAGARDA,7638,Cnemidophorus,ocellifer,pitfall 10
Catimbau,20/03/13,AAGARDA,7764,Cnemidophorus,ocellifer,pitfall 10
Catimbau,20/03/13,AAGARDA,7765,Proceratophrys,cristiceps,pitfall 10
Catimbau,21/03/13,AAGARDA,7866,Tropidurus,cocorobensis,pitfall 10
Catimbau,25/03/13,AAGARDA,8139,Scriptosaura,catimbau,pitfall 10
Catimbau,25/03/13,AAGARDA,8148,Tantilla,melanocephala,pitfall 10
Catimbau,26/03/13,AAGARDA,8178,Tropidurus,semitaeniatus,pitfall 10
Catimbau,29/03/13,AAGARDA,8308,Taeniophallus,affinis,pitfall 10
Catimbau,31/03/13,AAGARDA,8347,Cnemidophorus,ocellifer,pitfall 10
Catimbau,17/03/13,AAGARDA,7555,Tropidurus,cocorobensis,pitfall 11
Catimbau,17/03/13,AAGARDA,7556,Tropidurus,cocorobensis,pitfall 11
Catimbau,18/03/13,AAGARDA,7566,Cnemidophorus,ocellifer,pitfall 11
Catimbau,18/03/13,AAGARDA,7567,Tropidurus,cocorobensis,pitfall 11
Catimbau,20/03/13,AAGARDA,7750,Leptodactylus,troglodytes,pitfall 11
Catimbau,20/03/13,AAGARDA,7751,Pleurodema,diplolister,pitfall 11
Catimbau,20/03/13,AAGARDA,7752,Rhinella,granulosa,pitfall 11
Catimbau,20/03/13,AAGARDA,7753,Dermatonotus,muelleri,pitfall 11
Catimbau,20/03/13,AAGARDA,7783,Cnemidophorus,ocellifer,pitfall 11
Catimbau,20/03/13,AAGARDA,7823,Dermatonotus,muelleri,pitfall 11
Catimbau,21/03/13,AAGARDA,7834,Tropidurus,cocorobensis,pitfall 11
Catimbau,21/03/13,AAGARDA,7835,Tropidurus,cocorobensis,pitfall 11
Catimbau,21/03/13,AAGARDA,7836,Cnemidophorus,ocellifer,pitfall 11
Catimbau,22/03/13,AAGARDA,7896,Cnemidophorus,ocellifer,pitfall 11
Catimbau,24/03/13,AAGARDA,8083,Tropidurus,cocorobensis,pitfall 11
Catimbau,24/03/13,AAGARDA,8088,Vanzosaura,rubricauda,pitfall 11
Catimbau,26/03/13,AAGARDA,8181,Tantilla,melanocephala,pitfall 11
Catimbau,28/03/13,AAGARDA,8251,Vanzosaura,rubricauda,pitfall 11
Catimbau,29/03/13,AAGARDA,8297,Scriptosaura,catimbau,pitfall 11
Catimbau,29/03/13,AAGARDA,8298,Scriptosaura,catimbau,pitfall 11
Catimbau,30/03/13,AAGARDA,8327,Gymnodactylus,geckoides,pitfall 11
Catimbau,03/04/12,AAGARDA,8411,Vanzosaura,rubricauda,pitfall 11
Catimbau,04/04/13,AAGARDA,8451,Enyalius,bibronii,pitfall 11
Catimbau,05/04/13,AAGARDA,8470,Acratosaura,mentalis,pitfall 11
Catimbau,05/04/13,AAGARDA,8471,Acratosaura,mentalis,pitfall 11
Catimbau,14/04/13,AAGARDA,8674,Enyalius,bibronii,pitfall 11
Catimbau,16/03/13,AAGARDA,7479,Tropidurus,cocorobensis,pitfall 12
Catimbau,17/03/13,AAGARDA,7512,Tropidurus,cocorobensis,pitfall 12
Catimbau,17/03/13,AAGARDA,7523,Gymnodactylus,geckoides,pitfall 12
Catimbau,16/03/13,AAGARDA,7526,Micrablepharus,maximiliani,pitfall 12
Catimbau,17/03/13,AAGARDA,7542,Cnemidophorus,ocellifer,pitfall 12
Catimbau,19/03/13,AAGARDA,7654,Cnemidophorus,ocellifer,pitfall 12
Catimbau,20/03/13,AAGARDA,7809,Dermatonotus,muelleri,pitfall 12
Catimbau,21/03/13,AAGARDA,7865,Enyalius,bibronii,pitfall 12
Catimbau,21/03/13,AAGARDA,7867,Tropidurus,cocorobensis,pitfall 12
Catimbau,22/03/13,AAGARDA,7916,Tropidurus,cocorobensis,pitfall 12
Catimbau,22/03/13,AAGARDA,7917,Tropidurus,cocorobensis,pitfall 12
Catimbau,28/03/13,AAGARDA,8249,Vanzosaura,rubricauda,pitfall 12
Catimbau,28/03/13,AAGARDA,8250,Scriptosaura,catimbau,pitfall 12
Catimbau,29/03/13,AAGARDA,8292,Scriptosaura,catimbau,pitfall 12
Catimbau,11/04/13,AAGARDA,8620,Gymnodactylus,geckoides,pitfall 12
Catimbau,16/03/13,AAGARDA,7468,Tropidurus,cocorobensis,pitfall 13
Catimbau,17/03/13,AAGARDA,7507,Cnemidophorus,ocellifer,pitfall 13
Catimbau,18/03/13,AAGARDA,7564,Cnemidophorus,ocellifer,pitfall 13
Catimbau,19/03/13,AAGARDA,7681,Scriptosaura,catimbau,pitfall 13
Catimbau,20/03/13,AAGARDA,7740,Scriptosaura,catimbau,pitfall 13
Catimbau,20/03/13,AAGARDA,7748,Pleurodema,diplolister,pitfall 13
Catimbau,20/03/13,AAGARDA,7749,Leptodactylus,troglodytes,pitfall 13
Catimbau,21/03/13,AAGARDA,7863,Cnemidophorus,ocellifer,pitfall 13
Catimbau,21/03/13,AAGARDA,7864,Tropidurus,hispidus,pitfall 13
Catimbau,22/03/13,AAGARDA,7958,Tantilla,melanocephala,pitfall 13
Catimbau,23/03/13,AAGARDA,7965,Tropidurus,cocorobensis,pitfall 13
Catimbau,27/03/13,AAGARDA,8199,Cnemidophorus,ocellifer,pitfall 13
Catimbau,30/03/13,AAGARDA,8326,Scriptosaura,catimbau,pitfall 13
Catimbau,30/03/13,AAGARDA,8328,Hemidactylus,brasilianus,pitfall 13
Catimbau,08/04/13,AAGARDA,8540,Bothrops,erythromelas,pitfall 13
Catimbau,16/03/13,AAGARDA,7470,Tropidurus,cocorobensis,pitfall 14
Catimbau,16/03/13,AAGARDA,7471,Tropidurus,cocorobensis,pitfall 14
Catimbau,19/03/13,AAGARDA,7659,Tropidurus,cocorobensis,pitfall 14
Catimbau,20/03/13,AAGARDA,7805,Proceratophrys,cristiceps,pitfall 14
Catimbau,20/03/13,AAGARDA,7806,Pleurodema,diplolister,pitfall 14
Catimbau,21/03/13,AAGARDA,7844,Tropidurus,cocorobensis,pitfall 14
Catimbau,25/03/13,AAGARDA,8132,Vanzosaura,rubricauda,pitfall 14
Catimbau,25/03/13,AAGARDA,8133,Scriptosaura,catimbau,pitfall 14
Catimbau,30/03/13,AAGARDA,8332,Tantilla,melanocephala,pitfall 14
Catimbau,04/04/13,AAGARDA,8442,Apostolepis,cearensis,pitfall 14
Catimbau,06/04/13,AAGARDA,8500,Vanzosaura,rubricauda,pitfall 14
Catimbau,08/04/13,AAGARDA,8565,Cnemidophorus,ocellifer,pitfall 14
Catimbau,16/03/13,AAGARDA,7478,Tropidurus,cocorobensis,pitfall 15
Catimbau,16/03/13,AAGARDA,7485,Cnemidophorus,ocellifer,pitfall 15
Catimbau,19/03/13,AAGARDA,7675,Vanzosaura,rubricauda,pitfall 15
Catimbau,20/03/13,AAGARDA,7802,Proceratophrys,cristiceps,pitfall 15
Catimbau,20/03/13,AAGARDA,7803,Pleurodema,diplolister,pitfall 15
Catimbau,21/03/13,AAGARDA,7851,Cnemidophorus,ocellifer,pitfall 15
Catimbau,22/03/13,AAGARDA,7912,Dermatonotus,muelleri,pitfall 15
Catimbau,24/03/13,AAGARDA,8086,Tropidurus,hispidus,pitfall 15
Catimbau,04/04/13,AAGARDA,8450,Proceratophrys,cristiceps,pitfall 15
Catimbau,08/04/13,AAGARDA,8546,Micrablepharus,maximiliani,pitfall 15
Catimbau,14/04/13,AAGARDA,8675,Gymnodactylus,geckoides,Pitfall 15
Catimbau,16/03/13,AAGARDA,7474,Tropidurus,cocorobensis,pitfall 16
Catimbau,16/03/13,AAGARDA,7475,Tropidurus,cocorobensis,pitfall 16
Catimbau,16/03/13,AAGARDA,7476,Tropidurus,cocorobensis,pitfall 16
Catimbau,16/03/13,AAGARDA,7477,Tropidurus,cocorobensis,pitfall 16
Catimbau,17/03/13,AAGARDA,7518,Tropidurus,cocorobensis,pitfall 16
Catimbau,17/03/13,AAGARDA,7519,Tropidurus,cocorobensis,pitfall 16
Catimbau,17/03/13,AAGARDA,7548,Scriptosaura,catimbau,pitfall 16
Catimbau,20/03/13,AAGARDA,7768,Dermatonotus,muelleri,pitfall 16
Catimbau,21/03/13,AAGARDA,7871,Cnemidophorus,ocellifer,pitfall 16
Catimbau,22/03/13,AAGARDA,7894,Cnemidophorus,ocellifer,pitfall 16
Catimbau,23/03/13,AAGARDA,7975,Proceratophrys,cristiceps,pitfall 16
Catimbau,23/03/13,AAGARDA,7982,Cnemidophorus,ocellifer,pitfall 16
Catimbau,23/03/13,AAGARDA,7983,Scriptosaura,catimbau,pitfall 16
Catimbau,28/03/13,AAGARDA,8248,Scriptosaura,catimbau,pitfall 16
Catimbau,29/03/13,AAGARDA,8293,Scriptosaura,catimbau,pitfall 16
Catimbau,29/03/13,AAGARDA,8294,Scriptosaura,catimbau,pitfall 16
Catimbau,29/03/13,AAGARDA,8295,Scriptosaura,catimbau,pitfall 16
Catimbau,10/04/13,AAGARDA,8604,Acratosaura,mentalis,pitfall 16
Catimbau,14/04/13,AAGARDA,8676,Tantilla,melanocephala,Pitfall 16
Catimbau,16/03/13,AAGARDA,7459,Tropidurus,cocorobensis,pitfall 17
Catimbau,16/03/13,AAGARDA,7460,Tropidurus,cocorobensis,pitfall 17
Catimbau,16/03/13,AAGARDA,7461,Tropidurus,cocorobensis,pitfall 17
Catimbau,16/03/13,AAGARDA,7462,Tropidurus,cocorobensis,pitfall 17
Catimbau,16/03/13,AAGARDA,7463,Scriptosaura,catimbau,pitfall 17
Catimbau,16/03/13,AAGARDA,7488,Micrablepharus,maximiliani,pitfall 17
Catimbau,17/03/13,AAGARDA,7496,Cnemidophorus,ocellifer,pitfall 17
Catimbau,18/03/13,AAGARDA,7582,Vanzosaura,rubricauda,pitfall 17
Catimbau,17/03/13,AAGARDA,7607,Coleodactylus,meridionalis,pitfall 17
Catimbau,19/03/13,AAGARDA,7686,Cnemidophorus,ocellifer,pitfall 17
Catimbau,21/03/13,AAGARDA,7833,Acratosaura,mentalis,pitfall 17
